meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,composer
-0.8230841581941147,-0.820611444586523,-0.7363550778567196,-0.4771609922164617,-0.07681349965605833,0.012910104212004336,-0.6958096484016385,0.0013099955985080847,-0.812946298984035,-0.4009786509652281,-0.10611463466516569,0.5726371685425902,0.17698945622253126,-0.406433841114876,-0.008877272493489213,-0.26189623673170626,0.7161129700531348,-0.2506695613050026,-0.16037807071575771,0.2656856618763772,0.26806864351672377,-0.1836665515167597,0.44049517131735205,-0.33986336924404537,0.2693069329035208,-0.3785781234541715,0.2295717071578096,-0.47774681101497996,-0.041006652811084336,-0.7782618797290967,-0.11928925260338098,-0.4259911396609305,0.13473253790051531,-0.69991882175233,-0.3280205300683945,-0.3681495800331869,Schubert
-0.8013526223854526,-0.8106406035719619,-0.6436300895857767,-0.4132896795600689,-0.12422776924494716,0.034868148986138214,-0.6322619814697149,0.06550100477348164,-0.7115432994678279,-0.29355698805451846,-0.2352325970596434,0.3854713811656967,-0.07321208541695232,-0.2867988416824434,0.12914330201288182,0.060621195025763575,0.37810093887013113,-0.38719231453660397,0.10376783355147971,-0.49462202339973327,0.3459930042046467,-0.25915279191631857,0.18045332281640397,-0.4368390531148906,0.03777717504760966,-0.32613336334143295,0.1329817857096878,-0.6295527699780273,-0.006539677197332344,-0.6740220008087051,0.045749711811646235,-0.7689995477874944,0.14404141303239115,-0.7093718391309405,0.1650829483348011,-0.6861279828260687,Schubert
0.9984413490392801,1.0,0.5991557328497965,0.9817938271669093,-0.09413649904116639,0.4522151718949927,0.045718829709502806,0.5448294358745223,0.20089017900338635,0.9999999999999996,-0.05102464755810687,0.6673239129074111,0.04475643693245081,-0.35454350987337924,-0.1444408116964128,-0.16616880880505414,0.44657183162215025,-0.5341403787472168,-0.30588571702556283,0.15689085574297446,0.15855928514698872,-0.21055182739887845,0.0719620537729539,-0.3016691039020041,0.11673884760685771,-0.19646675035032235,0.18904738251688002,0.08308538354382833,0.09641378934216085,-0.22406699225324433,0.16644658526638653,-0.5820312656930242,0.19525075082000382,-0.6361708878482198,-0.06990331676530294,-0.24948766302513503,Schubert
-0.8637524073991132,-0.8999884266045409,-0.7920293544954049,-0.6205466192059479,0.04456026780574085,-0.26681307930149556,-0.7848529199236975,-0.21195380527454089,-0.8541654571843252,-0.5980303942660914,0.01708439676198381,0.7018073135534371,0.2292016606675516,-0.5771038126249288,-0.11996101913909178,-0.532954150393885,0.6627690740776818,-0.47053537835239145,0.11821081851176521,-0.14825171766008038,0.49932062850398107,-0.4733123833712434,0.2678710978901005,-0.4557933628901971,0.02304433390045299,-0.10402459299658018,0.09597743324059126,-0.6627732823947071,0.00932889245831639,-0.7936994991053132,-0.018989092306212103,-0.7360401376516919,0.04262194361781094,-0.28334381817733356,-0.21870079098151632,-0.5296410141113086,Schubert
-0.8051686299099745,-0.8359643389592398,-0.6763009651655886,-0.36364424300456955,0.009375213208418387,-0.11479845049060033,-0.7204262592051213,-0.1009076277083667,-0.7843444605708758,-0.35188196540111893,-0.08277027136901682,0.517301961925881,0.010231230855691276,-0.15474324874881473,-0.11963661302642573,-0.4732832854467163,0.3742987047695954,-0.4872300832240556,-0.20830791053323305,0.20703579228827063,0.21604122078338883,-0.1467912113514218,0.045119713986316146,-0.22906715048611126,0.02446788486707205,-0.3723949753757696,0.1648395642058238,-0.6873674202204278,0.14579159334797404,-0.49941399839456246,0.3104100032482014,-0.2510568055324416,0.49967550228439495,0.06471082269702877,0.3480498396085439,0.02768716443588559,Schubert
-0.9738791597617235,-0.9113653935325801,-0.9267218127039714,-0.448478447476398,-0.42023905626644265,-0.8126831332850397,-0.9326310411816366,-0.006985107913101141,-0.9511756168359944,-0.4120326361267914,-0.8987211382304828,-0.26151124526626013,0.11902183600041584,-0.4511544276647729,-0.09957708181150313,-0.13172618824831073,0.42246069301600164,-0.6317419229387434,0.21546649641519844,-0.6385555994338086,0.3985135266068768,-0.5403661192847289,0.293941934354172,-0.6276481991154187,0.20110310585839503,-0.5171337879786598,0.20256829837041176,-0.8726142515181459,-0.004300634949369367,-0.876612630032489,-0.02889012217662168,-0.8810825860829576,0.13362018150575156,-0.9310079058211719,-0.03033224431182149,-0.9851550631029564,Schubert
-0.8519102432032964,-0.8873185206241072,-0.7914483307280014,-0.5616163176534855,-0.1012086366699223,-0.0779316804670529,-0.7556335128211522,-0.18351857733246513,-0.8606095791001452,-0.551557865484115,0.07701473726240127,0.7414844748276914,0.17610502494316033,-0.5844743211402146,0.050018053452119016,-0.16746251642466903,0.7394271592479877,-0.28336526373131243,0.17426793746938415,-0.5606313111441975,0.39604900530914655,-0.5921401970333815,0.12374818992564213,-0.13716474833484438,0.08355213099939007,-0.1746265724301559,0.251900710456578,-0.7728612929771169,-0.1649517945507763,-0.5838146021962742,-0.15801432164831616,-0.5773447604086474,0.11749372778898964,-0.7997417204044786,-0.05966509430871371,-0.7024996531163458,Schubert
-0.8386527522730326,-0.875565073313753,-0.6886933620983676,-0.45278338412756003,-0.07754984963800293,-0.2612027295752146,-0.6806583055350233,0.03374560634963819,-0.7376874697629416,-0.3090613210781684,-0.00396627889440615,0.6903972821158915,-0.079941857048797,-0.1778443590504185,0.015180842072779643,-0.3125211581422097,0.5447545133789773,-0.591877738049646,-0.06547194552857827,-0.10792683958479943,0.4149370343857362,-0.6192820229845722,0.1622209467844084,-0.19008251976415091,0.02883599368430448,-0.33516051576081374,0.045686128495394634,-0.4901972953507244,-0.10933852537976659,-0.5852826121203325,-0.11258986032367063,-0.7104386031131845,0.020768217050176452,-0.587451433555063,-0.23246603270450095,-0.5617000910450797,Schubert
-0.8180319792179871,-0.8516656313907413,-0.6769784403796106,-0.48675688801787953,-0.10772699833664978,-0.10793948894399241,-0.6386949096187505,-0.0021787970021713843,-0.7457377842283504,-0.44027251289743474,-0.10113592931714355,0.5077155530072355,-0.035174903459196716,-0.15319377906083909,0.10269314848034772,-0.09222381051179407,0.4236338476700668,-0.3819108649365789,0.10628954053290074,-0.3997769285526652,0.24508819260960044,-0.2754666890793891,0.25481385580299243,-0.5010474465922043,0.12219745750928489,-0.31014505235680834,0.2570349464993782,-0.6835728751448269,0.1082501575537474,-0.7239633177617792,0.11427219082457496,-0.5891229288823614,0.14913988074641488,-0.621264351083885,-0.12471449480359413,-0.5217306656826304,Schubert
-0.5995879428494648,-0.5658783952511073,-0.21851944979487126,-0.14640414243101973,0.26710504232054433,0.3256854315744664,-0.1867706958504014,0.3430199530480358,-0.2972617319787134,0.2301790040989362,0.13558179064300746,0.24594444643600077,-0.06265880076961439,-0.40499765322992554,0.19286764404361195,-0.26383758633440724,0.5063418053955264,-0.2895839630116732,0.03502956376272556,-0.20761092875723341,0.19929257997848476,0.07928486668246171,0.17857560770486713,-0.02930466142062027,0.08894084141083569,-0.2155433007149523,-0.08183972677119877,-0.34094283609333664,-0.34025618416257575,-0.17760354696411484,-0.09388619286750804,-0.5129664516122173,0.08990137805978633,-0.677008346041274,0.06107131958030272,-0.4047539922846559,Schubert
-0.7160567922246607,-0.883002761186563,-0.4427850887207939,-0.5982707164371017,0.31619516755908794,0.34873434602647535,-0.31371119679635373,-0.13886310172639948,-0.5549685534591197,-0.32840866227595666,0.33388533713316026,-0.06191585865199278,0.3252210984030652,-0.17567013428777445,0.12245876810471079,-0.5585739592691557,0.6099452071852405,-0.501294194209538,-0.05606118736301724,0.007999893867463692,0.2254764280866872,-0.2400196001266961,-0.06800369103876763,-0.036925502279205435,-0.1431113183421483,-0.13257192044187338,-0.03129891221839398,-0.4559531578298177,-0.23576935632897494,-0.40812265056119457,-0.18312534852979867,-0.5037264978023446,-0.04025554719223856,-0.46488201720654587,0.0278315097452108,-0.356037114242975,Schubert
-0.7187978680521341,-0.8887539665898643,-0.4457143773311806,-0.4599598683091042,0.2867920988479722,0.2632283973037981,-0.32523780112770584,-0.06612318920822169,-0.5690953072085149,-0.1856605202841196,0.48019984343067357,-0.0546263379314087,0.35199418721156406,-0.4754408452090253,0.10349478083213393,-0.5985687876701876,0.47306688849872336,-0.4454423461306396,-0.003365120366632751,-0.2799464097863713,0.1626189972608935,-0.3337900858585746,0.029444197393000915,-0.25890651249977714,-0.059879607644806154,-0.12285828818116129,0.06409304560536638,-0.24173856572668295,-0.07924766888195492,-0.25182259223885695,0.11888740474589946,-0.3860043449632695,0.11392109522431437,-0.47405906907535833,0.021529111036224666,-0.5827188890165095,Schubert
-0.6285573520849195,-0.8394022371073984,-0.2944109188516183,-0.552768374867338,0.23379328630266016,0.40874067134832437,-0.2271189822830254,-0.19322740434612395,-0.43373004354136446,-0.3227650764378629,0.31028122732139063,-0.17629681081343407,-0.04492042446313069,-0.47857299809790543,0.22645523160893627,-0.2857434439032397,0.1683911749466169,-0.0652052042624478,-0.15497658153648913,-0.4803388006936623,-0.032089570742825924,-0.2254899547197453,-0.12521901499974458,-0.03842467054240006,-0.21820927793275752,-0.5573209733232006,-0.15360182368948017,-0.6178636790063485,0.020351216007288012,-0.4203303206521092,0.400282744081948,-0.5564198915800028,0.3286797362188313,-0.4801701011265551,0.09308500977467418,-0.40201033401026565,Schubert
-0.8644331974739105,-0.890830646076927,-0.8234150807539116,-0.5740086570951087,0.011525164953576361,-0.16129037709530758,-0.8043666420224393,-0.24048340849572647,-0.9077116594097727,-0.5767100106100624,-0.04692510665634342,0.5852913695495023,0.44459915414737483,-0.366859199087088,0.0009456342617337743,-0.4162365646135635,0.6223669390650552,-0.4922174560210223,0.08268623597181511,-0.4744430711246268,0.31789788186714174,-0.48754936187979203,0.09471339385733807,-0.2254553837208575,-0.014561937377044809,-0.1622210652807401,-0.1025732492769218,-0.1705440004554335,-0.14778066895987962,-0.6259952160231452,0.1448017715825902,-0.5295139953546577,0.3546403214845966,-0.5845083451762558,0.14764993052956174,-0.5998515039273203,Schubert
-0.8592197787432256,-0.9005951599899407,-0.7799147665236185,-0.6493585387770545,-0.10107796174734585,-0.13525924621011676,-0.7375418460181369,-0.15131672757235237,-0.8524818577648767,-0.6247725674696227,0.005259926073859944,0.6345256467022993,0.1885180402857276,-0.4942204919645956,-0.0202570505767721,-0.4368121433226506,0.6121235714664369,-0.6026233941300284,0.06837059664479234,-0.5227828589180501,0.4037988798151527,-0.7499248056513363,0.2567183981250914,-0.7305015763044304,0.03487040886747911,-0.3978356078272327,0.05919755886801989,-0.7113496839857723,-0.11785021395639285,-0.6240095857589326,-0.11540483807560317,-0.8358899642359897,0.13071443191187707,-0.729943898876114,0.010092562990273946,-0.7301732734765563,Schubert
-0.8687329242621041,-0.9056331744839058,-0.7738248757787967,-0.6128605057512468,-0.008584252118518876,-0.1768214437721971,-0.7438836907850106,-0.19440443761998272,-0.8443734881470732,-0.6047752329633329,-0.13073575142826133,0.44708327548693516,0.25635253552385157,-0.4453908452493375,-0.1499521698633497,-0.6761059250896667,0.5604422163604255,-0.46270045794933967,0.05257401735904143,-0.2787483884024846,0.2720947391945262,-0.3027738830249682,0.2782220797670321,-0.37432316996951487,0.14674183707467292,-0.32782438051842067,-0.007246757371007634,-0.4942999546995931,-0.20095593249942692,-0.5434438176403403,-0.07989016801224946,-0.5644647573697517,0.32176530701162076,-0.31484748320987377,0.35945368946882666,-0.19933178939559704,Schubert
-0.8113674026962869,-0.8422923912543154,-0.7091415375367758,-0.5187373900260733,-0.13780748964597178,0.018189578687242136,-0.7022999280861643,-0.11622144203160967,-0.7901499758103533,-0.4906976605983525,-0.08950876117983164,0.5019682323845642,0.0697600303747576,-0.2935979739831249,0.012858089093351899,-0.3990629782272156,0.45929882152755647,-0.49487199570353146,-0.011439795517274073,-0.26424148130009506,0.23048304668673963,-0.15334150651247724,0.12100066740790302,-0.19474078883800106,0.023888024315747658,-0.1623646856026535,0.13300805493163062,-0.6541327442645575,-0.011590932081757405,-0.7615650013172284,0.1388710039916704,-0.6692829262973716,0.4186198005587596,-0.5460410367583785,0.3159792881655431,-0.23872217565427967,Schubert
-0.7813230617637837,-0.7411735841559415,-0.608371888947151,-0.2923430341187616,-0.05121898659011048,-0.036932070076481915,-0.6017231283596421,0.13981929283203143,-0.6780067731011129,-0.19080815971477827,-0.2267934189392118,0.4378405366994962,-0.18513423804709594,-0.18793051707147213,0.09041502002039231,-0.07747078308158062,0.3359211664410442,-0.5731594932588979,0.1978434012872915,-0.6979291966395337,0.4005524084157071,-0.6164934477597553,0.4029136344325077,-0.49587088385299816,0.19274780863316215,-0.5679193251650184,0.16629989075487828,-0.7058572101650576,0.042727692348250974,-0.7896808398457557,-0.09893002843691003,-0.646793070670012,0.009155566151888811,-0.6275786871189255,-0.15988059517654218,-0.7099727244907463,Schubert
-0.830268285036055,-0.7465104081340197,-0.7531729704953148,-0.4262978954014316,-0.09535559740143595,-0.21776493643154304,-0.7410507218021702,0.040655691641228175,-0.8069085631349784,-0.2897119051113558,0.017552289826967105,0.8225404091521724,0.11107860146540124,-0.5670687352074644,-0.0705852076894152,-0.5616983569631459,0.7955602390578695,-0.13503651213379153,0.06084686412007673,-0.4055361860100327,0.28116310939937667,-0.3884170486076396,0.29214980160625625,-0.6554143864676604,0.048842929922638084,-0.4880714856641204,0.18941334913374458,-0.7568535143063894,0.17696785126891698,-0.7641329646970014,-0.06969765676886408,-0.3450159409141955,0.06963250721925941,-0.6826984849676402,-0.29589995497158905,-0.5334942221809492,Schubert
-0.8077484659828906,-0.8242097935111068,-0.6182671309304488,-0.3357473898200083,-0.21047708800110643,-0.0604433186944513,-0.6082133583196926,0.13265516138805777,-0.6659313014029997,-0.16935216546188703,-0.1679431843615531,0.4821397212299723,-0.21023960802098512,0.09058028353386272,0.31358559629909455,0.6157018422456799,0.27978809747052147,-0.41373626980873957,0.19772643116075292,-0.6812120906622078,0.2028579315559717,-0.3494202323004031,0.4094284055986823,-0.6355991261127348,0.13096362590543098,-0.6632726399966469,0.2029855154638508,-0.685175142704533,-0.06265005144497707,-0.7925666776175609,-0.21897591318250095,-0.6045642868909907,-0.03783133151336748,-0.5431811384123476,-0.09791508201053968,-0.7707613166210083,Schubert
-0.5907735029336677,-0.5012030106663935,-0.23100123664096617,-0.30768300580800156,0.6504906175440475,0.23005008806569816,-0.15542511104155032,-0.5231703821646827,-0.3749201741654573,-0.2783650842414803,0.17542555245885505,-0.5335106575746431,-0.2509676981930334,-0.4994396100073759,0.3257605994093621,-0.4624360506989702,0.5279199339625789,-0.41315196034383916,-0.2955791371423887,-0.2874339034929736,0.3359242938569209,-0.3937885226142527,0.40963647343599285,-0.685001978864336,-0.4835370898282553,-0.24495901941011677,-0.21608061339068746,-0.6192516600103382,-0.35837046406795114,-0.7170887007595412,-0.11207868519824582,-0.6856975121711272,-0.10182828817190576,-0.643209367662329,0.06220279907390476,-0.43912244816499235,Mozart
-0.38189635866887617,-0.573709350953131,0.11400851335219242,-0.34118117762247646,0.8299305502876915,0.37101896555315106,0.04019546802950957,-0.6031238099290901,-0.08917271407837468,-0.37126136829258627,-0.10238422638520883,-0.5651797032382916,-0.3648418810050791,-0.6183000599390849,0.223146880036809,-0.5506670049375015,0.015644316640855527,-0.6507969305173077,-0.15718945072654367,-0.5545492338886394,-0.3551557385386338,-0.33935402983643426,-0.031085554247453906,-0.6500164482400973,-0.6381852215500011,-0.46566987762246326,-0.7342409631008465,-0.3490155950650564,-0.6045747412282713,-0.5029454494531981,-0.3455325572047914,-0.36735385175521507,-0.35099228051215725,-0.48597135781506096,0.1073967723798396,-0.41329568797143257,Mozart
-0.16212657320732737,-0.4336047671764226,0.4167077148932723,0.11686819920196179,0.5033885363291821,0.6827343887237851,0.1319983659465218,-0.2514168677006344,0.12837929366231227,0.09741325993867322,-0.27741451418715923,-0.0012464417415620765,-0.2555986433813614,-0.4134876350604474,0.09478034126758528,-0.506422503852517,0.026688958554974163,-0.3831094361333577,-0.2585138963095525,-0.41928678683648113,0.045952643383142144,-0.3518931728498196,0.24173731396076456,0.14616058416216848,0.06283539298656499,1.0,0.16934599452469967,1.0,-0.3592755729170308,0.2861677414693924,-0.4761785104215115,0.24451094205804624,-0.4281203621870262,0.295417395732811,0.021579253398272755,0.012172235676692011,Mozart
-0.1442647915080395,-0.5779629009992299,0.5033414270282077,-0.2434790084279551,0.6685097202507282,0.5998733365076294,0.23764318339923096,-0.5759142923711738,0.24054184808901757,-0.29174544442078576,-0.37552759248380807,-0.5075101421021394,-0.33991806650203626,-0.5431448861564678,-0.036884036717142105,-0.3756250694392973,-0.11651894595645951,-0.47002859240202277,-0.178550964822277,-0.6946947852021744,0.011994175615879121,-0.293440352647248,0.053919326054960026,0.0018125523856087344,-0.5734618951892885,0.3826162520049101,-0.4776827610212079,0.28725889725800746,-0.43739694716368316,-0.05182409647319974,-0.19136520350100647,-0.04864251759012439,-0.348345069953305,-0.47434086727907643,-0.4091244948904886,-0.06896049219192735,Mozart
-0.581224526358221,-0.4933749377475729,0.20937120739419646,-0.3717710408727908,0.08649158237383725,0.6849329439424361,0.47044951167677684,-0.5280815167172231,0.19061441702951099,-0.16238894072864118,-0.20929950202893988,-0.577005395068546,0.2822291094440485,-0.7598366651364417,0.2805974302587674,-0.6867965892156043,0.7040586201779377,-0.9030909017666552,0.6681420474391168,-0.7597055538621712,0.6891391302911578,-0.8603064202903659,0.804523900525636,-0.7604799840793783,0.15576695498921464,-0.77996254171576,0.20080607925457197,-0.8501189989393848,-0.1384755161519452,-0.8247885642579492,0.0003708824136431574,-0.9167388554797289,-0.007570440580842025,-0.8286940267134415,-0.040714606769209384,-0.8748654919597665,Mozart
-0.6339320105701616,-0.9312295437578734,-0.1813780040234192,-0.7340793444323308,0.5022524231386947,-0.04089431965768808,-0.1502740710663284,-0.5405870492986026,-0.24716013546202253,-0.5810751648912978,0.28781042452594074,-0.6415708843920257,-0.48544202353742383,-0.35714469137923155,0.7133070101606707,-0.6627808311884265,-0.04732810959094802,-0.30461887982685987,0.012783937080150229,-0.7160741098983662,0.010471851388748732,-0.3360275492743151,-0.1508377941311893,-0.6084862649817971,0.016935564899838634,-0.7307759161196375,-0.19723649909643642,-0.6382902527210841,-0.2609660256043502,-0.5232483971334205,-0.2976330178838363,-0.4068372459095213,-0.10041729497060303,-0.298561810911082,-0.19388839392827278,-0.4754803517223758,Mozart
-0.31720338603484566,-0.8501171499385912,0.37998024272598574,-0.4736935405938175,0.3295150943408429,0.4973931599315873,0.21636223331190907,-0.2973881734238045,0.21563618771165927,-0.2531551301921763,-0.2155150054398528,-0.6319721828583373,-0.29173589630395247,-0.2628078613011854,0.4646717051841731,-0.6583892479056487,0.24984482373786074,-0.27929688094390315,0.18722016490253143,-0.32713542084818337,0.11963778159491895,-0.14443402839807717,0.2510092786631768,-0.18228261912639354,0.05548977724528159,-0.45745948672954395,0.17756325916511173,-0.5133852550039808,-0.37453686360734106,-0.14238236030434037,0.09448033461064097,0.24115876218993182,-0.023067941265519143,-0.06005504777890769,-0.06050852973335233,-0.3855510779732002,Mozart
-0.6441080306355533,-0.9106486112096797,-0.17186763509469183,-0.7108559948457798,0.4723289252135472,0.33619170527273123,-0.027286241744496786,-0.5498412631962819,-0.3104015481373974,-0.5160786087638611,0.1524813982098896,-0.6183394112304905,0.002819413327226239,-0.6812473401504007,0.3905037712427796,-0.6043245018550297,0.5896363530939375,-0.649273008826949,0.1658601554730205,-0.4271033697738035,0.2576221501329729,-0.6884961080025261,0.07353008103934247,-0.4097159228997155,-0.28887305799455376,-0.2912278757040856,-0.06833418121416446,-0.5301107905037917,-0.24090423208825543,-0.6813020447814657,0.4739460376258862,-0.6316348847379756,0.197400836192399,-0.2515508910700418,-0.17888699578258102,-0.27767324292907203,Mozart
