meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.7864289873247637,-0.9488952500244171,-0.3812619725401475,-0.8775631937701849,0.13612092280885246,0.4261368320612875,-0.0493422445195435,-0.527913773789914,-0.4834639574262217,-0.7624560499225198,0.32978099290947416,-0.7782992549187746,0.21557529692453453,-0.484645436528657,0.22960077197186796,-0.32408535220494084,0.3201145442422296,-0.6908967692716009,-0.08542572493976208,0.0235815608320451,0.5433116131906798,-0.4454065343182012,0.5598625218882346,-0.8598067570810352,0.529469692133848,-0.7074698680123204,0.6045771458321463,-0.8027430145905998,0.05471356803867839,-0.7814946942226708,-0.12078161887122336,-0.5272736379615334,0.19331222853697919,-0.7394189618605582,0.029238014646399635,-0.8025839641728244,"Series([], Name: composer, dtype: object)"
-0.8595780893089084,-0.9520526587646195,-0.4668874752215515,-0.8363599165269764,0.047105263796358265,0.4693364499233623,-0.12840545032449735,-0.36117892116663297,-0.5629995162070636,-0.7692818565696842,0.42702425577400627,-0.5869819637423107,0.21426125796972478,-0.3473511533035578,0.28123073458610515,-0.1606155068277466,0.5291163922916176,-0.8704763467588363,-0.15172335310231236,0.4546989767656371,0.5407741851168927,-0.31978554125324965,0.408572832550843,-0.7545999890699172,0.4386137660090408,-0.6804204924754061,0.4179492271707502,-0.8353487652350293,0.09859261439018996,-0.7702884553544527,-0.15546093060141664,-0.5357578234475503,0.2559925052307465,-0.7719851163491449,-0.10266217819670503,-0.8369287423587166,"Series([], Name: composer, dtype: object)"
-0.5974201639270837,-0.8414624118029134,-0.2986266802914379,-0.6648050964978367,0.3527037404259641,0.42990564917451035,-0.2916210176934413,-0.5388285709788406,-0.4978035800677312,-0.6108594627205369,0.06484809921352874,-0.49347145263286796,-0.09756917818092448,0.19237236106754652,-0.2084993690196853,0.16276345241847756,0.07693745059612064,0.4694462050077308,-0.07326512358159432,0.7443029855527505,0.5224031142362855,1.0,0.6077055326577635,0.6307763746379116,0.9493512130509277,0.40107439557110114,0.8571493094986831,0.3394022647269981,0.06936916563568242,0.565881325017612,0.21413521643321792,0.2453388507799723,0.41346055701089635,-0.0732748979785216,-0.0852187907288827,0.06056509858962933,"Series([], Name: composer, dtype: object)"
-0.6480852779146324,-0.8118477931660391,-0.4016731322393814,-0.8120293596717176,0.27638996197998233,0.4884556694215352,-0.3463682728104591,-0.5393652487266002,-0.6134300919206581,-0.860033631758139,0.10451658353307525,-0.6137010414117112,0.045573902512401336,0.5772904347575634,-0.22254592726978278,0.6573041223833009,0.46218374371359183,-0.08308118169541667,0.04045718890491526,0.5364637962732226,0.8367319422973976,0.8802342971641326,0.705323319398884,0.9981081277913171,0.5888754572603468,0.37481050475715727,0.3307431753028779,0.39201820853597535,0.09309544890703401,0.12861616017373811,0.24576017000083183,0.2044085941662177,0.639751244663251,0.2586387016344247,0.12204030072257671,0.023827830577407116,"Series([], Name: composer, dtype: object)"
-0.7415864200295605,-0.947236554598964,-0.49067063468018857,-0.9721042298662174,0.5888161452746226,0.38321135550136365,-0.4661744383369082,-0.5158162342666041,-0.6223318819545236,-0.9667251078698534,0.15389302711133213,-0.5941480679155864,0.056066371268488915,-0.23821258774161702,-0.12741046816997414,-0.31511184304873097,0.7036078019281871,-0.585655434886895,-0.09554153477311533,0.38262558040706063,0.25666383053522557,0.5017228057752188,-0.08443939829134045,0.10898024334424661,-0.31962578134461617,0.02797133693688303,-0.04765143383213194,-0.07360837154089372,0.1770870710987646,-0.16761272944498318,0.09734614010305745,-0.3096130529224358,0.40260776031540213,0.296350725619253,0.3603924026755876,0.7455105760821072,"Series([], Name: composer, dtype: object)"
0.1496215344649976,-0.6472818746112144,0.7951840361460716,-0.6675032309489923,0.7200312925829477,0.8482638241916134,0.3572219329438733,-0.6309208311253619,0.529753265602322,-0.7427004788900522,-0.9373263812867203,-0.7996537503812222,-0.5245731360244065,-0.17738952668028785,-0.24669941052177424,-0.34870698994916205,-0.7596212642092184,0.30947130724987426,-0.5701125391280343,0.33375770487718337,-0.19137927493868356,0.25919364584965443,0.4355435008478411,0.32995606366407304,0.279984440759255,0.528353622554554,0.4631545322406527,0.31610787226467774,0.4673167643878285,0.11754687826093324,0.38022757974481153,0.5310043447778505,0.26207037628224605,0.33791499679028836,0.30109066823440006,0.17475041076183784,"Series([], Name: composer, dtype: object)"
-0.16502888878935806,-0.7919557789817007,0.5127601489854761,-0.6835946104546866,0.7555908821928168,0.6291300285269239,0.2632985088846891,-0.642291210383544,0.3490082244799224,-0.7178290741590703,-0.7400687805415631,-0.6867406214580574,-0.5112493058281251,-0.3124692544484723,-0.13064739436037254,-0.687362066593359,-0.7922605396241849,0.2251246022314921,-0.4411843056632474,-0.12219797124242082,-0.41790398125099026,0.2515507735367857,0.11578690730114025,-0.6373998749532431,-0.29080305413263574,-0.23157346742189588,-0.6707619459525789,0.0024827446610447,-0.27004672091780807,-0.21726023975551179,0.5640374444716404,-0.05392236405122808,0.6712579925960076,0.5892686142888446,0.23930851201185654,0.25167337489420394,"Series([], Name: composer, dtype: object)"
-0.36066645765217,-0.484596802329045,0.19234515603365754,0.27692721862528513,0.5117094936662689,0.37054804801214125,-0.025699051079820068,0.604280302787852,0.07531688437348794,0.41319892251942014,-0.9487710857130769,-0.7590938093426194,-0.3071922976510736,-0.08859950153597196,-0.2522307237045127,-0.4172544274435087,-0.48028397388824706,0.9232866382296321,-0.46227016477545907,0.514927175993033,-0.22353137667323142,0.640160966794121,0.2343798725007696,-0.18283325450532462,0.37445672253746387,0.07275397012378226,0.34698931347231443,0.15871684935416774,0.14618656430633115,-0.1709439024453887,0.4003476989275428,0.1670566792991064,0.4503998996251749,0.3055924808468915,0.04900040458673366,0.008843108392520671,"Series([], Name: composer, dtype: object)"
-0.02523402158821142,-0.40744476032351606,0.5179477766743443,0.29479474689480556,0.41556598806112666,0.5365461138723138,-0.08607483075716216,0.12483405883906062,0.14064828253507478,0.16389746072876887,-0.9458607438139316,-0.6724798148967563,-0.6344159046507535,-0.07996087440763233,0.03209481120502544,-0.24911656844744923,-0.38722159078802465,0.18695804616397171,-0.06884319396851603,0.7391461533889718,0.16538533055887567,0.669280318344873,0.08226112824988353,0.8995523033378892,-0.20595153772870478,0.5257094677888237,-0.09720665861997796,0.4685898766630756,-0.036944344429934606,0.4055406681266609,0.12728429895864765,0.03963567269505841,0.3523521880478408,0.48184087135701925,0.5000468537134989,0.4697842152867213,"Series([], Name: composer, dtype: object)"
0.2170376673982175,-0.755942595709867,0.7183442859211469,-0.743519782122892,0.6483662250221895,0.8749932176155224,0.043675860583751946,-0.7550440940377339,0.26422835026608604,-0.8038677996420773,-0.799654139945828,-0.8069929319588554,-1.0,-0.5840455851016709,0.2300613174467589,-0.45755549136788576,-0.6563054291387913,-0.41140527867861487,-0.3813192238498744,-0.2502758725241321,-0.21710418736214088,-0.18242215735898704,-0.3378018171185366,-0.2623031006378518,-0.4861903204119923,0.1487700562322718,-0.28976147886393055,0.669968818670533,0.22940665804258764,0.5092258427255456,0.468546889870184,0.19814607582625832,0.40244779275605225,1.0000000000000002,0.5018368790161782,0.9999999999999998,"Series([], Name: composer, dtype: object)"
-0.924002329018677,-0.755113357961518,-0.7926744740679825,-0.04172123339956024,-0.39151662174574975,-0.548580004401181,-0.7912352439189875,0.5889074092130122,-0.7829317851959363,0.20737301900941096,-0.910509222618803,-0.5873060833846981,0.1676741474674472,-0.7624494861992802,-0.1241795149094755,-0.3681343398710659,0.30941739281599384,-0.6550717356794127,0.07057089527350945,-0.4673216674960836,0.3973867530987503,-0.4994488523037721,0.13034530814271683,-0.6356073885943051,0.2674473994442278,-0.9410914629893001,0.38611110013462,-0.3341295778655694,0.15133760120974288,-0.7754397723755755,0.004162957201780188,-0.8781540023699282,0.21741415102421646,-0.9544489342457183,-0.11665652078344102,-0.9383229295390372,"Series([], Name: composer, dtype: object)"
-0.33175079500156757,-0.3882838307221226,0.11884686467061734,0.5514505311093676,0.05176071453770348,0.3374391217136581,-0.051010363675193515,0.9999999999999998,0.04350266086115129,0.7954566535882837,-0.7833813041639995,-0.6260456385237869,0.13852863082269057,-0.6856357496834313,-0.023130659731175507,-0.3696321743993798,0.0507850442081893,-0.49247277106681486,-0.05561755797294784,-0.6298551384639859,0.20730275581233815,-0.39625721412492443,0.18714689882762103,-0.5799938054995313,0.2999821594898856,-0.4645586311925429,0.37205452763902436,-0.5611730362333127,-0.18998842148888237,-0.4244066933925791,-0.2367424864916873,-0.5188297007853376,-0.05996513092670164,-0.07063911348193086,0.05292127986013939,-0.6410085068634088,"Series([], Name: composer, dtype: object)"
-0.4641465490213642,-0.4480470293034875,-0.14667512092295065,0.3139926294103452,0.1473774166755195,0.23269358896467818,-0.12581656756754533,0.907107950389699,-0.1342815674891149,0.6643007183112708,-0.7132526678600375,-0.5140154201374709,0.25412840892165234,-0.6625438694763803,0.07096010134954339,-0.014649841083601789,0.12375819240397652,-0.3311278373966706,0.016940441680701315,-0.5306122046287359,0.3735749578558799,-0.47358598701473664,0.2991931523281305,-0.41197388205968555,0.5671228596679628,-0.17010580945495746,0.7170256467911589,-0.0862945023328816,-0.12465104477508179,-0.30012255416740197,0.050382736672964196,-0.1241759371796074,0.3226135923856984,0.015084483358508649,0.09786547957757741,-0.5298479006818471,"Series([], Name: composer, dtype: object)"
-0.4342455323151341,-0.47221939624476905,0.09687655863353872,0.5152475772341252,0.3422910728048483,0.21363980637613134,-0.06552454115288975,0.9686984046107805,0.016526366715045704,0.7247414062046054,-0.8165081364040405,-0.7109981029650685,0.07592149278369784,-0.6195868240845082,-0.08998706502300896,-0.6152808565357405,0.09928545295139618,-0.5496379940181959,-0.016172857344241735,-0.6309309618906246,0.24453171299834064,-0.6207204374385388,0.27693065698125946,-0.3974733449393657,0.443455564657852,-0.41903777345265447,0.33228677093030273,-0.1257935420770102,0.1133926192767592,-0.4755970774261651,0.2567094683140624,-0.1827303056558751,0.21653989789685069,-0.19180285059569346,-0.012359000979219659,-0.7256726433837815,"Series([], Name: composer, dtype: object)"
0.1353428584225378,-0.35674748004027457,0.6114707369935277,-0.5511502897478203,0.4083424208017643,0.7953343131545187,0.3437142371056485,-0.5627165841350894,0.41408805031446505,-0.6088743285297441,-0.49552978491070476,-0.6854137709752756,-0.15924850427511028,-0.2824760436649083,0.3885009935480195,-0.3096849740677291,0.1919395151001122,-0.33955916029219957,0.33084675196786567,-0.6462547984424322,0.6156553491063876,-0.3982420894131252,0.40262081284814544,-0.10525232969520526,0.43506685179680527,-0.008657594563424631,0.6258557467263749,-0.3936892311402965,-0.36910273388214204,-0.14320099123926755,-0.508941000067755,-0.013038190268865879,0.25096292038703677,-0.6016209254122515,0.7628243677981771,0.030329334463997437,"Series([], Name: composer, dtype: object)"
-0.018318627670533383,-0.6897274737457528,0.5217203898538607,-0.7267032349026188,0.6211551008300065,0.5662728868396707,0.216964788593079,-0.7782496127122998,0.22838896952104482,-0.9012864428299021,-0.462791474565144,-0.7793672085437727,-0.2526985954485488,-0.38975961970231143,0.5831163386000531,-0.6143582450516731,0.047546189541474826,-0.5385326304321119,0.30349965469133433,-0.6787157369739629,0.6418252322276856,-0.2655080906506577,0.0021504989720463608,-0.39468747222478284,-0.24850143450401546,-0.40143341762882234,0.5611495437015966,-0.3550535714097458,0.5649440794511177,-0.35159978648058643,0.6809692493202923,0.17285213924278575,0.47178952817664743,0.03705910827303871,0.3546991847202736,0.45327291176718965,"Series([], Name: composer, dtype: object)"
-0.4104537107537958,-0.3585469028695426,0.18235618832701572,-0.5347256429126899,0.4132832164174358,0.4999796709085933,0.2434015249007242,-0.35790638416225706,0.16975326560232196,-0.38322361652908044,-0.32138432606965495,-0.5939407281161088,-0.14744317368435478,-0.13969433948790033,0.3665165282047398,-0.30177046566561894,0.03687357440087807,-0.19288242838244773,0.3214781121551429,-0.5138668302279513,0.6921708787143501,-0.6201728856348973,0.02044604453970851,-0.4475475833362743,-0.1629086560071572,-0.24590755746893445,0.37077079866975127,-0.6430796374555666,0.13602724374800276,-0.6461931333544165,0.270899278950719,-0.5721809121475938,0.4162973407609677,-0.6344174218810744,-0.06778014304047417,-0.6635056184290665,"Series([], Name: composer, dtype: object)"
0.028655887490482534,-0.6454266437751376,0.5899706650629122,-0.5339164518844776,0.5491684687110112,0.6276413485581411,0.17651764593074404,-0.7761652355270124,0.2698597000483791,-0.8218395781819205,-0.49594924318236355,-0.6227804780392023,-0.47825935135679254,-0.3776804284936095,0.4456393441540525,-0.6731783241591184,-0.20892452984137233,-0.3077626665654376,0.19322508045622427,-0.5290728910115271,0.13114191677824266,0.04767488939400444,-0.2525791129814679,0.46377556928202934,-0.10346605604821302,0.6423124958864752,0.39546500389396344,-0.17080710309282665,0.014244760790168537,-0.2095626530743916,0.46270228499670685,0.016091795912341667,0.42651433386424586,-0.3116333722822179,0.350997762280036,-0.1394316538733804,"Series([], Name: composer, dtype: object)"
-0.7666144130425045,-0.9204542134344439,-0.6081980900129593,-0.9139279611040056,0.39077322003737347,0.28564413912645836,-0.5005527135131975,-0.4670751542183621,-0.7374358974358977,-0.8282001096326733,0.30982796924420164,-0.2181528381040857,0.37957585714598635,-0.350791124285475,-0.12375982427509909,-0.2577271886975865,0.6386430193260441,-0.5966258130558888,-0.04094177684236419,0.2364160324335658,0.231381748851184,0.0944913724775549,0.03649268846955317,-0.08781625090843015,0.05268343933325931,-0.04582467106497656,0.13312344086909683,-0.2822780068059245,-0.07739445470487671,-0.35682764549412493,-0.22966931694677883,-0.4329977078365054,0.19370916731681603,-0.6189810491325869,-0.20808530405967446,-0.3322658385990408,"Series([], Name: composer, dtype: object)"
-0.6643167465400636,-0.9001524430480723,-0.48327245021656995,-0.916279751249475,0.25452632394980634,0.2523534224241928,-0.48257715122517775,-0.257766861039222,-0.5959554910498308,-0.7192900414561951,0.5766534955373237,-0.09083658944599537,-0.04762895687473406,-0.1297368096921404,-0.20404923488288357,0.02119116763037643,0.20902373387049414,-0.16560248023991275,-0.35239638076684,0.1786498169696551,0.10603654743568491,-0.2145585560962473,-0.3521086330470466,0.09576617460441317,0.15231755219817422,-0.2023152826266683,0.5128182755773738,-0.07789236086076001,0.26113410933688447,0.10295478184585627,0.23622493638097497,0.029025941333613803,0.38211992478826473,-0.2463676033594142,-0.24853859940334447,-0.0366599462201358,"Series([], Name: composer, dtype: object)"
-0.677663815111748,-0.9041065911067592,-0.5408772047490666,-0.903128501813184,0.2413551130269127,-0.008546143654075689,-0.5486380358134472,-0.28630547521394645,-0.6669956458635705,-0.7657249346679964,0.38140322245648206,-0.19451891257238796,0.32281603051048613,-0.17986126445048445,-0.5248703895931491,-0.24245099713470353,0.19491191363019575,-0.49911889079867955,-0.02980042480666423,-0.10951334187720763,0.1229240544628864,-0.3382767262563249,-0.15348295269736068,-0.2808153086314249,0.3617845129513762,-0.19653091379277843,0.4945538049964167,-0.2573180921428524,0.017905900113209,-0.307705286928352,-0.3723322379299207,-0.41821609577129815,-0.13347955267673905,-0.13816470529152358,-0.35905030222214673,-0.27154606384125524,"Series([], Name: composer, dtype: object)"
-0.655824786133381,-0.9184774223598623,-0.39386078202976127,-0.9291352819614085,0.38783226981954666,0.29956533438269206,-0.3392811313558042,-0.6792843516495589,-0.5316303821964201,-0.8858778544207819,0.4823025446031173,-0.3121549884290038,-0.3998557216271421,-0.3390029220014288,0.28229595776430505,-0.43812013163567,-0.05930510536635919,-0.2514230930697021,-0.09195057651030278,-0.2059082180547258,-0.141059709823245,0.050984086703932396,-0.34436800789584615,0.0001822467363494784,-0.255543756419118,0.05584724800134988,0.06148681586734944,-0.3202393170588922,-0.2407259560858948,-0.2432338439219749,-0.1920294758203636,-0.27072537330956326,0.09317053197115503,-0.4406508317594533,-0.253790892316104,-0.06166706717812653,"Series([], Name: composer, dtype: object)"
-0.8603842880816948,-0.9675075736174149,-0.6784370768222778,-0.8893095688080243,0.38748758672977024,0.41360553380301246,-0.36191084322769207,-0.24847575866227256,-0.8186937590711176,-0.7224693221720351,0.011104751092795517,-0.21099252061395524,0.7856290797631523,-0.6042276131308176,0.13449031229865804,-0.4663504114201057,0.6434652017393283,-0.6743398127935262,0.2295148268500531,-0.3722251795999998,0.4632785495269367,-0.08026343753119947,0.2662032369276789,-0.3251280596116799,0.38210322908875155,-0.3942538963803811,0.11401741510261235,-0.2713538386239348,-0.07023622370836621,-0.2811543023634847,-0.04395714025665376,-0.4529270490607984,0.2509982553899432,-0.5359208679404446,-0.07675275996413593,-0.6735672048726089,"Series([], Name: composer, dtype: object)"
-0.7042146280288439,-0.8819993910247055,-0.5277814488072549,-0.8382995995105683,0.24324453038741067,0.2911127963149731,-0.36324133989640484,0.05925469042960785,-0.6035994194484762,-0.46414881431731614,0.3983230983287893,0.19881482190559052,0.46169102710707355,-0.4551011271307721,-0.27989822007992166,0.1188386909770962,0.34382142936953763,-0.1280360907198106,-0.0908915850640454,0.3260775380744527,0.18291070594475636,0.4268818450704297,-0.019432651778705068,0.33007457125688044,0.40054205101825596,-0.05442061755387306,0.5605954787535425,-0.3059797958259364,0.05811265630121065,-0.06828340818775214,-0.31520346428291407,0.14099060806431996,0.07714832577566927,0.0035415820905453366,-0.11606492987198164,-0.4233997639290419,"Series([], Name: composer, dtype: object)"
-0.7039638106328661,-0.81100909127706,-0.5415806696170983,-0.41849052283981714,0.22177665492661625,0.09361025171415616,-0.5548466861625618,-0.12013629285713323,-0.644702467343977,-0.29090960121844067,0.3761949902834123,0.16359098736196587,0.16548996448782066,-0.38925526361201,-0.2282304644304856,-0.42448209461137876,0.42613734811149206,-0.5900215384028906,-0.13705091924826004,-0.28667966836885017,0.06858918388254853,-0.19371185330365992,-0.29185963226367084,-0.1587039754694004,-0.052156732357318825,-0.45164815315146767,0.14982095183004387,-0.5175051031140032,0.08837510481077637,-0.4561238940615847,0.02229570771494642,-0.15212052657991082,0.34031336681216656,-0.07070337197427135,0.020639343299690804,-0.19430933767352,"Series([], Name: composer, dtype: object)"
-0.7670085546647556,-0.9243171884755873,-0.49879290230659634,-0.7870392448105343,0.3657350373858934,0.5056894513924086,-0.15177343447385594,-0.12099503590984817,-0.5656313497822933,-0.4002242714550217,0.18470445323753326,-0.17639587098253173,0.5645271379711438,-0.48935085718062477,-0.06273777690937402,-0.2547216557078895,0.5433181789125924,-0.2903147502741753,0.41683819197216404,-0.3002087679049499,0.6671875573292854,-0.19048717741308607,0.12166219713409186,0.062154635647579726,0.31703655202394027,-0.07394435721547721,0.3992857575948007,-0.5512795061701007,-0.09824501626164361,-0.30118349985906756,-0.10848319923409282,-0.46427489684609125,0.5287026515297525,-0.29061026735042306,0.2978415442146921,-0.3624088035405757,"Series([], Name: composer, dtype: object)"
